,frame,pred_x,pred_y
1272,1273,1115,228
1273,1274,1115,238
1274,1275,1125,235
1275,1276,1118,223
1276,1277,1090,231
1277,1278,1089,230
1278,1279,1100,232
1279,1280,1120,242
1280,1281,1130,258
1281,1282,1125,275
1282,1283,1109,277
1283,1284,1102,267
1284,1285,1075,255
1285,1286,1067,239
1286,1287,1065,246
1287,1288,1070,253
1288,1289,1084,252
1289,1290,1095,257
1290,1291,1083,258
1291,1292,1070,257
1292,1293,1058,253
1293,1294,1054,253
1294,1295,1065,261
1295,1296,1059,265
1296,1297,1078,272
1297,1298,1083,262
1298,1299,1070,249
1299,1300,949,266
1300,1301,830,281
1301,1302,753,278
1302,1303,699,262
1303,1304,667,253
1304,1305,680,240
1305,1306,671,237
1306,1307,645,227
1307,1308,640,225
1308,1309,627,229
1309,1310,634,240
1310,1311,629,246
1311,1312,628,234
1312,1313,630,235
1313,1314,614,236
1314,1315,596,233
1315,1316,583,256
1316,1317,577,285
1317,1318,575,299
1318,1319,576,299
1319,1320,575,288
1320,1321,572,295
1321,1322,568,314
1322,1323,569,318
1323,1324,578,314
1324,1325,589,326
1325,1326,586,314
1326,1327,590,322
1327,1328,560,327
1328,1329,550,322
1329,1330,556,304
1330,1331,550,298
1331,1332,553,316
1332,1333,519,322
1333,1334,507,325
1334,1335,489,312
1335,1336,476,306
1336,1337,467,297
1337,1338,472,300
1338,1339,483,296
1339,1340,491,295
1340,1341,503,292
1341,1342,493,296
1342,1343,497,291
1343,1344,498,278
1344,1345,529,264
1345,1346,543,268
1346,1347,554,267
1347,1348,574,268
1348,1349,591,257
1349,1350,603,279
1350,1351,588,275
1351,1352,585,277
1352,1353,579,271
1353,1354,571,296
1354,1355,559,296
1355,1356,546,292
1356,1357,535,293
1357,1358,535,304
1358,1359,529,318
1359,1360,519,318
1360,1361,516,306
1361,1362,530,289
1362,1363,528,292
1363,1364,539,278
1364,1365,536,279
1365,1366,531,286
1366,1367,533,271
1367,1368,540,268
1368,1369,551,287
1369,1370,561,293
1370,1371,564,299
1371,1372,559,296
1372,1373,558,306
1373,1374,570,299
1374,1375,572,286
1375,1376,573,281
1376,1377,580,272
1377,1378,580,275
1378,1379,580,267
1379,1380,572,275
1380,1381,557,290
1381,1382,547,294
1382,1383,544,278
