,frame,pred_x,pred_y
1089,1090,1016,-75
1090,1091,900,-7
1091,1092,1008,38
1092,1093,933,57
1093,1094,869,-5
1094,1095,893,-82
1095,1096,918,-137
1096,1097,968,-74
1097,1098,1041,45
1098,1099,944,-26
1099,1100,941,-19
1100,1101,986,76
1101,1102,1039,43
1102,1103,932,133
1103,1104,895,24
1104,1105,879,35
1105,1106,916,52
1106,1107,1033,48
1107,1108,945,73
1108,1109,963,48
1109,1110,921,47
1110,1111,994,62
1111,1112,1042,222
1112,1113,1026,47
1113,1114,1089,49
1114,1115,975,9
1115,1116,961,115
1116,1117,1010,80
1117,1118,983,97
1118,1119,1070,63
1119,1120,980,39
1120,1121,929,-156
1121,1122,949,-25
1122,1123,984,-39
1123,1124,973,45
1124,1125,986,39
1125,1126,969,-1
1126,1127,925,-67
1127,1128,913,-28
1128,1129,863,-122
1129,1130,956,-39
1130,1131,889,25
1131,1132,883,143
1132,1133,912,42
1133,1134,722,6
1134,1135,832,-43
1135,1136,912,-48
1136,1137,828,-110
1137,1138,868,-83
1138,1139,949,-151
1139,1140,924,-120
1140,1141,942,7
1141,1142,874,68
1142,1143,892,53
1143,1144,844,5
1144,1145,980,22
1145,1146,983,-18
1146,1147,984,105
1147,1148,873,185
1148,1149,946,-53
1149,1150,927,31
1150,1151,912,-30
1151,1152,922,5
1152,1153,879,-100
1153,1154,1020,-105
1154,1155,964,-100
1155,1156,991,-71
1156,1157,952,-72
1157,1158,1006,-78
1158,1159,987,-117
1159,1160,987,-86
1160,1161,948,2
1161,1162,956,-92
1162,1163,1012,26
1163,1164,942,38
1164,1165,969,50
1165,1166,923,-52
1166,1167,978,51
1167,1168,1028,84
1168,1169,1008,11
1169,1170,999,41
1170,1171,979,-33
1171,1172,984,-97
1172,1173,987,-139
1173,1174,976,-80
1174,1175,1037,12
1175,1176,980,-85
1176,1177,913,-57
1177,1178,988,-102
1178,1179,961,-35
1179,1180,963,-106
1180,1181,1109,-62
1181,1182,1023,-47
1182,1183,1043,11
1183,1184,908,-10
1184,1185,837,-79
1185,1186,1043,-81
1186,1187,1017,-144
1187,1188,1000,-30
1188,1189,1046,-102
1189,1190,1066,-49
1190,1191,985,-28
1191,1192,975,-51
1192,1193,990,71
1193,1194,1094,-8
1194,1195,994,4
1195,1196,976,2
1196,1197,1070,-133
1197,1198,1035,-69
1198,1199,1042,-50
1199,1200,1118,-73
1200,1201,1079,236
1201,1202,1025,127
1202,1203,1118,93
1203,1204,1059,-25
1204,1205,1037,47
1205,1206,976,47
1206,1207,1154,205
1207,1208,1196,290
1208,1209,1127,418
1209,1210,1039,403
1210,1211,1022,344
1211,1212,1293,319
1212,1213,1084,328
1213,1214,1184,343
1214,1215,1083,293
1215,1216,1287,261
1216,1217,1285,218
1217,1218,1163,327
1218,1219,1226,267
1219,1220,1191,342
1220,1221,1226,265
1221,1222,1238,387
1222,1223,1226,265
1223,1224,1178,216
1224,1225,1208,394
1225,1226,1096,313
1226,1227,1284,277
1227,1228,1101,341
1228,1229,1175,241
1229,1230,1186,249
1230,1231,1059,231
1231,1232,1001,313
1232,1233,1102,378
1233,1234,1023,289
1234,1235,1196,279
1235,1236,1097,225
1236,1237,1216,286
1237,1238,1161,261
1238,1239,1198,306
1239,1240,987,344
1240,1241,1168,313
1241,1242,1178,337
1242,1243,1191,300
1243,1244,1057,310
1244,1245,1162,283
1245,1246,1113,296
1246,1247,1175,293
1247,1248,1145,289
1248,1249,1114,347
1249,1250,1099,376
1250,1251,1104,220
1251,1252,1184,188
1252,1253,1166,213
1253,1254,1151,212
1254,1255,1249,201
1255,1256,1170,257
1256,1257,1149,219
1257,1258,1144,247
1258,1259,1256,219
1259,1260,1092,278
1260,1261,1186,378
1261,1262,1173,270
1262,1263,1122,405
1263,1264,1095,305
1264,1265,1167,273
1265,1266,1183,414
1266,1267,1122,313
1267,1268,1245,274
1268,1269,1080,253
1269,1270,1147,291
1270,1271,1104,277
1271,1272,1075,238
1272,1273,1063,226
1273,1274,1124,342
1274,1275,1108,215
1275,1276,1115,252
1276,1277,952,207
1277,1278,1050,263
1278,1279,1086,180
1279,1280,1225,197
1280,1281,1198,261
1281,1282,1261,284
1282,1283,1164,218
1283,1284,1157,268
1284,1285,1052,124
1285,1286,1145,211
1286,1287,1158,288
1287,1288,1063,144
1288,1289,1142,187
1289,1290,1185,159
1290,1291,1199,164
1291,1292,1131,208
1292,1293,1063,224
1293,1294,1170,278
1294,1295,1153,259
1295,1296,1211,271
1296,1297,1167,331
1297,1298,1210,398
1298,1299,1245,429
1299,1300,634,378
1300,1301,437,473
1301,1302,549,419
1302,1303,545,292
1303,1304,501,255
1304,1305,624,264
1305,1306,605,259
1306,1307,576,271
1307,1308,530,267
1308,1309,716,370
1309,1310,649,344
1310,1311,485,364
1311,1312,510,213
1312,1313,514,304
1313,1314,482,282
1314,1315,456,318
1315,1316,481,358
1316,1317,518,386
1317,1318,477,392
1318,1319,442,556
1319,1320,552,368
1320,1321,546,346
1321,1322,511,338
1322,1323,511,314
1323,1324,462,357
1324,1325,429,426
1325,1326,525,285
1326,1327,536,377
1327,1328,361,364
1328,1329,379,305
1329,1330,492,229
1330,1331,335,325
1331,1332,461,341
1332,1333,488,312
1333,1334,639,369
1334,1335,504,265
1335,1336,479,278
1336,1337,463,239
1337,1338,539,353
1338,1339,609,199
1339,1340,503,295
1340,1341,519,284
1341,1342,483,242
1342,1343,540,359
1343,1344,539,288
1344,1345,598,282
1345,1346,441,343
1346,1347,537,293
1347,1348,461,339
1348,1349,561,364
1349,1350,590,420
1350,1351,596,247
1351,1352,680,239
1352,1353,570,219
1353,1354,535,234
1354,1355,514,229
1355,1356,550,259
1356,1357,766,303
1357,1358,733,295
1358,1359,807,325
1359,1360,651,266
1360,1361,520,322
1361,1362,565,315
1362,1363,582,312
1363,1364,606,294
1364,1365,626,218
1365,1366,616,297
1366,1367,561,254
1367,1368,540,282
1368,1369,518,366
1369,1370,467,329
1370,1371,468,365
1371,1372,599,323
1372,1373,510,330
1373,1374,605,341
1374,1375,497,293
1375,1376,363,288
1376,1377,522,281
1377,1378,461,273
1378,1379,641,196
1379,1380,529,291
1380,1381,533,407
1381,1382,497,269
1382,1383,579,298
